Theta	Phi	Total-adj
114	74	-16.55
115	74	-16.52
116	74	-5.79
117	74	-2.10
118	74	1.87
119	74	3.87
120	74	4.18
121	74	5.84
122	74	3.49
123	74	3.76
124	74	4.11
125	74	3.52
126	74	4.91
127	74	6.56
128	74	5.48
129	74	6.72
130	74	6.90
131	74	5.44
132	74	4.97
133	74	4.75
134	74	5.67
135	74	4.49
136	74	3.50
137	74	2.69
138	74	1.42
139	74	2.82
140	74	-0.79
141	74	1.48
142	74	3.90
143	74	1.95
144	74	3.81
145	74	1.23
146	74	2.69
147	74	3.42
148	74	7.42
149	74	4.58
150	74	1.48
151	74	1.85
152	74	3.68
153	74	6.03
154	74	3.57
155	74	2.23
156	74	0.14
157	74	0.52
158	74	3.01
159	74	1.40
160	74	4.67
161	74	1.92
162	74	-0.43
163	74	-3.17
164	74	-2.21
165	74	-2.19
166	74	1.41
167	74	0.46
168	74	0.18
169	74	-1.75
170	74	-2.39
171	74	-1.07
172	74	-0.16
173	74	0.93
174	74	-0.63
175	74	0.44
176	74	1.93
177	74	-2.41
178	74	0.26
179	74	-0.99
180	74	2.09
0	75	-1.90
1	75	-1.63
2	75	-0.47
3	75	-0.59
4	75	-1.50
5	75	1.54
6	75	-3.40
7	75	-3.92
8	75	-0.01
9	75	3.26
10	75	1.37
11	75	-0.13
12	75	-0.76
13	75	1.85
14	75	-0.72
15	75	0.54
16	75	1.30
17	75	2.17
18	75	2.45
19	75	0.33
20	75	4.50
21	75	0.00
22	75	1.05
23	75	4.44
24	75	3.27
25	75	2.99
26	75	3.88
27	75	1.26
28	75	2.51
29	75	3.74
30	75	1.96
31	75	3.24
32	75	1.57
33	75	6.13
34	75	2.50
35	75	2.91
36	75	1.50
37	75	1.99
38	75	1.86
39	75	4.35
40	75	3.14
41	75	2.78
42	75	3.54
43	75	3.36
44	75	0.98
45	75	2.46
46	75	4.32
47	75	3.93
48	75	3.45
49	75	3.75
50	75	4.23
51	75	3.82
52	75	5.51
53	75	5.14
54	75	4.24
55	75	5.35
56	75	5.65
57	75	4.63
58	75	4.60
59	75	4.15
60	75	3.71
61	75	4.24
62	75	4.77
63	75	4.48
64	75	4.95
65	75	3.63
66	75	4.58
67	75	6.01
68	75	-9.23
69	75	-18.27
70	75	-19.74
71	75	-14.97
72	75	-18.33
73	75	6.48
74	75	-8.99
75	75	-4.79
76	75	-10.66
77	75	-8.52
78	75	5.15
79	75	6.31
80	75	5.46
81	75	6.03
82	75	4.18
83	75	4.04
84	75	-14.01
85	75	-8.45
86	75	-37.96
87	75	-33.40
88	75	-44.23
89	75	-35.62
90	75	-37.57
91	75	-46.41
92	75	-29.88
93	75	-28.88
94	75	-30.89
95	75	-18.80
96	75	-34.66
97	75	-26.39
98	75	-27.64
99	75	-24.64
100	75	-25.45
101	75	-26.23
102	75	2.32
103	75	6.16
104	75	5.01
105	75	4.71
106	75	6.35
107	75	7.33
108	75	5.55
109	75	4.66
110	75	-18.25
111	75	-17.35
112	75	-4.96
113	75	-13.11
114	75	-14.19
115	75	-8.99
116	75	-15.04
117	75	-12.94
118	75	-6.49
119	75	4.67
120	75	4.88
121	75	4.58
122	75	3.65
123	75	4.39
124	75	4.04
125	75	3.96
126	75	5.40
127	75	4.25
128	75	3.11
129	75	1.85
130	75	4.66
131	75	3.53
132	75	6.84
133	75	4.56
134	75	3.78
135	75	2.22
136	75	4.40
137	75	4.13
138	75	4.51
139	75	2.21
140	75	-0.89
141	75	3.49
142	75	3.37
143	75	5.55
144	75	4.83
145	75	3.09
146	75	7.42
147	75	7.21
148	75	4.96
149	75	2.43
150	75	1.91
151	75	4.50
152	75	-0.70
153	75	1.40
154	75	-4.71
155	75	1.21
156	75	0.50
157	75	1.37
158	75	1.91
159	75	2.45
160	75	2.16
161	75	1.88
162	75	-0.03
163	75	0.77
164	75	-1.22
165	75	-1.91
166	75	-1.70
167	75	-0.26
168	75	-1.15
169	75	-1.44
170	75	1.31
171	75	-0.05
172	75	-0.46
173	75	1.03
174	75	-0.62
175	75	-0.06
176	75	1.84
177	75	-2.12
178	75	-0.14
179	75	-0.52
180	75	2.09
0	76	-1.90
1	76	-1.76
2	76	-0.47
3	76	-1.40
4	76	-0.27
5	76	0.15
6	76	0.97
7	76	0.31
8	76	1.18
9	76	3.13
10	76	-0.06
11	76	-2.10
12	76	3.10
13	76	-5.66
14	76	-0.38
15	76	3.12
16	76	3.80
17	76	2.77
18	76	1.53
19	76	3.29
20	76	5.02
21	76	1.51
22	76	-1.78
23	76	-3.98
24	76	1.15
25	76	1.21
26	76	1.24
27	76	2.03
28	76	3.78
29	76	1.96
30	76	2.86
31	76	3.45
32	76	3.41
33	76	4.68
34	76	3.00
35	76	2.55
36	76	1.53
37	76	3.33
38	76	2.58
39	76	4.81
40	76	4.69
41	76	4.44
42	76	5.62
43	76	3.96
44	76	3.71
45	76	2.12
46	76	2.68
47	76	4.05
48	76	2.62
49	76	2.87
50	76	4.01
51	76	3.53
52	76	4.55
53	76	5.94
54	76	4.71
55	76	5.27
56	76	4.26
57	76	6.74
58	76	4.04
59	76	3.97
60	76	4.28
61	76	4.62
62	76	3.99
63	76	4.53
64	76	4.50
65	76	5.33
66	76	4.75
67	76	-19.05
68	76	-10.64
69	76	-17.69
70	76	-4.73
71	76	-6.07
72	76	-14.63
73	76	-11.17
74	76	-9.50
75	76	-14.49
76	76	-5.64
77	76	-1.12
78	76	-3.40
79	76	6.50
80	76	5.88
81	76	6.88
82	76	6.28
83	76	4.34
84	76	-15.50
85	76	-42.06
86	76	-43.10
87	76	-34.82
88	76	-31.63
89	76	-35.15
90	76	-35.09
91	76	-37.62
92	76	-28.89
93	76	-27.16
94	76	-28.04
95	76	-23.68
96	76	-30.20
97	76	-28.41
98	76	-25.41
99	76	-32.47
100	76	-1.11
101	76	5.75
102	76	4.11
103	76	6.29
104	76	6.80
105	76	6.61
106	76	5.15
107	76	6.38
108	76	4.50
109	76	-19.68
110	76	-21.81
111	76	-23.49
112	76	-16.53
113	76	-22.45
114	76	-20.52
115	76	-19.84
116	76	-12.08
117	76	-17.15
118	76	-14.46
119	76	1.33
120	76	1.38
121	76	3.27
122	76	4.33
123	76	5.13
124	76	4.23
125	76	3.43
126	76	5.71
127	76	4.42
128	76	4.51
129	76	5.38
130	76	2.83
131	76	4.42
132	76	3.69
133	76	3.02
134	76	2.46
135	76	2.70
136	76	3.19
137	76	2.97
138	76	1.20
139	76	4.54
140	76	4.95
141	76	5.18
142	76	2.99
143	76	4.10
144	76	4.26
145	76	4.72
146	76	4.38
147	76	5.41
148	76	-2.32
149	76	5.07
150	76	3.56
151	76	2.93
152	76	-5.33
153	76	-12.90
154	76	-4.49
155	76	-3.59
156	76	-1.24
157	76	5.30
158	76	-1.03
159	76	-5.43
160	76	1.73
161	76	1.25
162	76	-1.89
163	76	0.28
164	76	-0.37
165	76	-0.64
166	76	0.94
167	76	0.65
168	76	-2.27
169	76	-0.78
170	76	-2.81
171	76	-1.91
172	76	-1.59
173	76	0.12
174	76	-1.35
175	76	1.31
176	76	2.06
177	76	-2.90
178	76	-0.52
179	76	-0.39
180	76	2.09
0	77	-1.90
1	77	-1.75
2	77	-0.75
3	77	-1.66
4	77	-0.46
5	77	-2.02
6	77	2.54
7	77	0.28
8	77	-0.24
9	77	0.75
10	77	0.85
11	77	1.12
12	77	0.71
13	77	4.08
14	77	3.90
15	77	2.84
16	77	4.02
17	77	4.83
18	77	5.35
19	77	2.61
20	77	3.62
21	77	2.86
22	77	1.71
23	77	4.80
24	77	1.39
25	77	3.25
26	77	2.92
27	77	2.82
28	77	5.44
29	77	2.41
30	77	2.76
31	77	5.02
32	77	4.37
33	77	2.98
34	77	3.39
35	77	4.39
36	77	2.57
37	77	3.01
38	77	3.34
39	77	2.57
40	77	2.53
41	77	1.89
42	77	1.32
43	77	1.98
44	77	3.11
45	77	3.91
46	77	3.40
47	77	1.92
48	77	0.76
49	77	4.45
50	77	3.77
51	77	3.27
52	77	4.11
53	77	4.00
54	77	6.52
55	77	4.60
56	77	5.47
57	77	4.39
58	77	4.24
59	77	3.27
60	77	10.50
61	77	6.84
62	77	4.15
63	77	4.78
64	77	4.95
65	77	-3.29
66	77	-15.75
67	77	-16.02
68	77	-16.44
69	77	-18.52
70	77	-12.41
71	77	-13.30
72	77	-13.72
73	77	-15.01
74	77	-10.39
75	77	-9.95
76	77	-5.59
77	77	0.32
78	77	-2.78
79	77	0.13
80	77	7.28
81	77	7.12
82	77	7.56
83	77	1.79
84	77	-16.15
85	77	-14.17
86	77	-48.06
87	77	-40.30
88	77	-30.46
89	77	-11.33
90	77	-39.61
91	77	-31.62
92	77	-28.71
93	77	-29.41
94	77	-22.58
95	77	-24.99
96	77	-24.25
97	77	-35.15
98	77	-11.67
99	77	-24.36
100	77	-2.85
101	77	3.31
102	77	1.98
103	77	-11.82
104	77	6.54
105	77	7.34
106	77	9.09
107	77	7.19
108	77	1.94
109	77	-14.79
110	77	-17.20
111	77	-13.62
112	77	-16.53
113	77	-2.56
114	77	4.61
115	77	-14.43
116	77	-13.97
117	77	-18.58
118	77	-4.55
119	77	-1.23
120	77	-1.16
121	77	0.11
122	77	4.71
123	77	4.00
124	77	4.95
125	77	5.57
126	77	5.38
127	77	3.97
128	77	5.47
129	77	4.50
130	77	-0.77
131	77	3.71
132	77	3.58
133	77	4.30
134	77	3.89
135	77	3.61
136	77	4.04
137	77	3.19
138	77	2.90
139	77	2.20
140	77	4.44
141	77	3.73
142	77	3.03
143	77	3.65
144	77	6.19
145	77	5.96
146	77	6.38
147	77	7.83
148	77	2.30
149	77	0.09
150	77	3.57
151	77	2.02
152	77	-1.91
153	77	-0.42
154	77	-2.67
155	77	2.24
156	77	3.35
157	77	2.25
158	77	-2.84
159	77	-8.59
160	77	1.63
161	77	3.38
162	77	-2.70
163	77	-1.18
164	77	-3.42
165	77	-4.62
166	77	1.26
167	77	-1.13
168	77	-2.23
169	77	-1.21
170	77	-2.21
171	77	-2.00
172	77	-2.05
173	77	-0.03
174	77	0.20
175	77	0.96
176	77	2.08
177	77	-1.60
178	77	-0.80
179	77	-0.29
180	77	2.09
0	78	-1.90
1	78	-1.95
2	78	-1.01
3	78	-1.17
4	78	-0.91
5	78	-0.76
6	78	-0.09
7	78	-0.24
8	78	0.36
9	78	2.29
10	78	-0.39
11	78	-2.19
12	78	3.49
13	78	0.27
14	78	0.21
15	78	3.15
16	78	1.42
17	78	2.64
18	78	3.11
19	78	1.80
20	78	2.47
21	78	6.17
22	78	4.20
23	78	2.84
24	78	2.24
25	78	2.91
26	78	2.48
27	78	0.87
28	78	0.69
29	78	1.63
30	78	1.91
31	78	3.25
32	78	0.05
33	78	5.13
34	78	2.12
35	78	0.77
36	78	3.70
37	78	2.02
38	78	2.40
39	78	2.61
40	78	2.76
41	78	4.79
42	78	3.08
43	78	5.45
44	78	2.70
45	78	2.24
46	78	3.86
47	78	5.03
48	78	5.35
49	78	3.36
50	78	3.00
51	78	2.54
52	78	2.09
53	78	4.25
54	78	2.88
55	78	4.58
56	78	5.08
57	78	5.13
58	78	3.37
59	78	5.34
60	78	4.84
61	78	4.90
62	78	4.93
63	78	4.88
64	78	-1.16
65	78	-18.78
66	78	-14.83
67	78	-15.55
68	78	-11.43
69	78	-10.83
70	78	-18.52
71	78	-19.69
72	78	-11.07
73	78	-15.56
74	78	-10.50
75	78	-13.00
76	78	-2.12
77	78	-2.76
78	78	-0.40
79	78	0.76
80	78	-6.09
81	78	5.52
82	78	5.80
83	78	5.60
84	78	5.71
85	78	-15.39
86	78	-42.91
87	78	-26.73
88	78	-33.56
89	78	-37.25
90	78	-39.34
91	78	-246.99
92	78	-38.21
93	78	-10.02
94	78	-38.90
95	78	-39.13
96	78	-39.35
97	78	-29.49
98	78	-13.34
99	78	-9.42
100	78	-12.88
101	78	-28.53
102	78	0.97
103	78	-0.13
104	78	6.53
105	78	6.99
106	78	4.90
107	78	-16.58
108	78	-24.44
109	78	-26.59
110	78	-24.06
111	78	-22.06
112	78	-12.10
113	78	-12.58
114	78	-12.04
115	78	-15.92
116	78	-21.29
117	78	-16.69
118	78	-9.78
119	78	-3.38
120	78	-4.14
121	78	-18.12
122	78	1.13
123	78	4.40
124	78	5.48
125	78	5.34
126	78	7.08
127	78	4.45
128	78	5.68
129	78	4.58
130	78	5.53
131	78	4.67
132	78	4.81
133	78	4.82
134	78	5.85
135	78	5.55
136	78	4.67
137	78	2.20
138	78	2.24
139	78	3.48
140	78	3.33
141	78	4.02
142	78	2.92
143	78	4.83
144	78	5.72
145	78	5.37
146	78	4.96
147	78	8.66
148	78	4.05
149	78	5.18
150	78	3.00
151	78	3.51
152	78	0.94
153	78	0.24
154	78	-3.60
155	78	4.60
156	78	0.57
157	78	0.18
158	78	0.61
159	78	-0.13
160	78	0.65
161	78	1.42
162	78	-4.80
163	78	-4.75
164	78	-2.88
165	78	-1.60
166	78	-1.05
167	78	-1.75
168	78	0.01
169	78	-1.37
170	78	-1.07
171	78	-1.68
172	78	-2.76
173	78	-3.49
174	78	-1.64
175	78	0.68
176	78	-0.40
177	78	-0.20
178	78	-0.83
179	78	0.00
180	78	2.09
0	79	-1.90
1	79	-2.19
2	79	-1.20
3	79	-1.31
4	79	2.29
5	79	1.52
6	79	2.25
7	79	-0.41
8	79	-0.80
9	79	0.89
10	79	-0.77
11	79	2.65
12	79	4.84
13	79	3.58
14	79	1.08
15	79	2.29
16	79	1.01
17	79	1.89
18	79	-3.05
19	79	-1.80
20	79	-4.07
21	79	1.85
22	79	5.62
23	79	3.48
24	79	4.55
25	79	2.47
26	79	3.27
27	79	0.07
28	79	1.25
29	79	-1.76
30	79	1.69
31	79	0.56
32	79	0.37
33	79	3.71
34	79	1.78
35	79	0.57
36	79	1.05
37	79	1.90
38	79	0.56
39	79	3.20
40	79	2.70
41	79	5.46
42	79	5.79
43	79	2.70
44	79	0.82
45	79	3.96
46	79	3.96
47	79	4.92
48	79	3.43
49	79	3.27
50	79	4.07
51	79	4.59
52	79	3.84
53	79	5.35
54	79	4.15
55	79	6.04
56	79	4.91
57	79	3.69
58	79	5.10
59	79	4.70
60	79	4.58
61	79	4.80
62	79	1.04
63	79	-6.93
64	79	-2.52
65	79	-14.74
66	79	-15.78
67	79	-2.39
68	79	-10.63
69	79	-22.96
70	79	-22.72
71	79	-11.27
72	79	-16.02
73	79	-16.88
74	79	-16.81
75	79	-13.87
76	79	-11.65
77	79	-4.93
78	79	-5.50
79	79	-9.72
80	79	6.86
81	79	5.73
82	79	5.73
83	79	5.82
84	79	6.01
85	79	-16.40
86	79	-22.52
87	79	-39.82
88	79	-39.29
89	79	-38.93
90	79	-38.84
91	79	-246.99
92	79	-23.37
93	79	-43.02
94	79	-43.63
95	79	-22.46
96	79	-22.78
97	79	-14.31
98	79	-16.71
99	79	4.19
100	79	6.25
101	79	5.95
102	79	6.00
103	79	6.05
104	79	7.58
105	79	5.91
106	79	6.03
107	79	5.63
108	79	-15.17
109	79	-9.11
110	79	-22.25
111	79	-27.05
112	79	-20.18
113	79	-6.33
114	79	-12.24
115	79	-24.43
116	79	-19.18
117	79	-3.56
118	79	-12.76
119	79	-7.69
120	79	-11.48
121	79	-4.42
122	79	-5.40
123	79	4.29
124	79	4.61
125	79	5.51
126	79	4.75
127	79	4.06
128	79	5.34
129	79	5.17
130	79	4.62
131	79	4.30
132	79	3.79
133	79	3.38
134	79	4.07
135	79	4.27
136	79	3.14
137	79	3.30
138	79	2.43
139	79	5.26
140	79	5.38
141	79	4.89
142	79	3.53
143	79	5.18
144	79	1.19
145	79	8.20
146	79	6.56
147	79	8.76
148	79	8.62
149	79	7.82
150	79	2.20
151	79	1.30
152	79	0.54
153	79	-4.24
154	79	3.12
155	79	6.27
156	79	2.92
157	79	-4.68
158	79	-1.70
159	79	-1.56
160	79	-1.37
161	79	1.74
162	79	-6.50
163	79	-2.04
164	79	1.24
165	79	1.65
166	79	-0.52
167	79	-2.47
168	79	0.19
169	79	-2.40
170	79	-2.26
171	79	-1.18
172	79	-1.27
173	79	-0.04
174	79	0.98
175	79	1.52
176	79	1.53
177	79	0.46
178	79	-0.37
179	79	0.10
180	79	2.09
0	80	-1.90
1	80	-2.40
2	80	-1.26
3	80	-1.78
4	80	0.90
5	80	-1.36
6	80	-3.21
7	80	4.29
8	80	-0.15
9	80	1.35
10	80	0.23
11	80	-1.23
12	80	4.47
13	80	3.22
14	80	1.48
15	80	-0.43
16	80	-1.73
17	80	0.31
18	80	3.73
19	80	2.22
20	80	3.05
21	80	5.85
22	80	4.64
23	80	2.09
24	80	1.27
25	80	0.63
26	80	5.48
27	80	3.95
28	80	2.45
29	80	3.11
30	80	1.80
31	80	2.66
32	80	2.08
33	80	4.11
34	80	0.69
35	80	0.72
36	80	1.18
37	80	4.79
38	80	3.22
39	80	1.02
40	80	7.76
41	80	6.58
42	80	2.83
43	80	2.61
44	80	4.28
45	80	4.31
46	80	4.49
47	80	5.50
48	80	4.95
49	80	4.79
50	80	3.46
51	80	3.22
52	80	2.25
53	80	4.24
54	80	4.10
55	80	5.04
56	80	5.03
57	80	4.65
58	80	4.70
59	80	6.07
60	80	5.10
61	80	5.34
62	80	-8.12
63	80	-8.21
64	80	-9.30
65	80	-12.20
66	80	-2.77
67	80	-5.96
68	80	-7.99
69	80	-9.93
70	80	-10.52
71	80	-10.94
72	80	-13.09
73	80	-15.54
74	80	-18.66
75	80	-9.70
76	80	-5.32
77	80	1.73
78	80	6.50
79	80	5.83
80	80	5.67
81	80	6.21
82	80	6.50
83	80	5.43
84	80	7.07
85	80	4.63
86	80	-12.45
87	80	-42.71
88	80	-22.41
89	80	-22.11
90	80	-51.70
91	80	-21.89
92	80	-246.99
93	80	-246.99
94	80	-32.54
95	80	-10.27
96	80	-14.27
97	80	0.37
98	80	6.24
99	80	6.41
100	80	3.94
101	80	4.73
102	80	6.48
103	80	6.58
104	80	6.51
105	80	5.73
106	80	6.41
107	80	5.90
108	80	5.88
109	80	-27.38
110	80	-12.47
111	80	-19.28
112	80	-20.79
113	80	-18.74
114	80	-21.56
115	80	-23.15
116	80	-6.06
117	80	-23.67
118	80	-13.68
119	80	-7.62
120	80	-9.85
121	80	-9.06
122	80	-13.26
123	80	5.37
124	80	4.58
125	80	3.51
126	80	4.76
127	80	5.11
128	80	5.28
129	80	5.48
130	80	3.72
131	80	3.49
132	80	4.56
133	80	3.86
134	80	2.65
135	80	3.63
136	80	3.42
137	80	4.32
138	80	3.59
139	80	3.86
140	80	6.33
141	80	2.45
142	80	0.28
143	80	3.04
144	80	3.81
145	80	6.57
146	80	5.86
147	80	2.16
148	80	0.63
149	80	6.77
150	80	3.04
151	80	-1.22
152	80	1.22
153	80	2.47
154	80	3.90
155	80	3.95
156	80	1.89
157	80	-6.99
158	80	-0.67
159	80	1.69
160	80	1.64
161	80	1.60
162	80	3.16
163	80	1.18
164	80	-1.03
165	80	-2.52
166	80	-6.06
167	80	-5.61
168	80	0.09
169	80	-3.32
170	80	-1.45
171	80	-1.42
172	80	-1.37
173	80	-0.26
174	80	-0.47
175	80	1.58
176	80	1.90
177	80	0.46
178	80	0.76
179	80	0.16
180	80	2.09
0	81	-1.90
1	81	-2.68
2	81	-1.26
3	81	-0.27
4	81	1.31
5	81	-4.89
6	81	1.85
7	81	1.14
8	81	-0.11
9	81	1.55
10	81	1.30
11	81	2.21
12	81	4.65
13	81	3.22
14	81	-1.13
15	81	1.40
16	81	-0.94
17	81	-2.22
18	81	3.21
19	81	2.84
20	81	6.15
21	81	2.36
22	81	2.69
23	81	3.39
24	81	2.80
25	81	3.16
26	81	4.11
27	81	5.76
28	81	3.30
29	81	2.01
30	81	2.33
31	81	1.32
32	81	-0.64
33	81	2.10
34	81	5.14
35	81	4.86
36	81	3.84
37	81	3.51
38	81	4.31
39	81	3.08
40	81	0.98
41	81	-0.59
42	81	1.71
43	81	3.78
44	81	3.83
45	81	6.83
46	81	2.42
47	81	1.50
48	81	3.53
49	81	2.61
50	81	3.34
51	81	1.14
52	81	3.71
53	81	3.99
54	81	5.87
55	81	5.57
56	81	4.78
57	81	4.76
58	81	4.98
59	81	4.77
60	81	4.59
61	81	-11.71
62	81	-1.04
63	81	-19.04
64	81	-15.75
65	81	-28.87
66	81	-16.08
67	81	-12.16
68	81	-5.12
69	81	-5.60
70	81	-5.67
71	81	-12.75
72	81	-14.90
73	81	-9.29
74	81	-8.45
75	81	-5.85
76	81	-6.58
77	81	6.36
78	81	7.51
79	81	6.60
80	81	4.73
81	81	6.08
82	81	6.86
83	81	6.48
84	81	6.06
85	81	6.12
86	81	-11.48
87	81	-46.05
88	81	-41.66
89	81	-246.99
90	81	-19.95
91	81	-51.83
92	81	-51.80
93	81	-35.36
94	81	-31.98
95	81	-26.15
96	81	-25.20
97	81	-16.59
98	81	7.25
99	81	6.23
100	81	5.98
101	81	5.27
102	81	5.16
103	81	6.49
104	81	6.29
105	81	5.92
106	81	6.38
107	81	5.89
108	81	5.64
109	81	5.92
110	81	-14.72
111	81	-15.59
112	81	-15.03
113	81	-22.28
114	81	-24.03
115	81	-14.70
116	81	-4.75
117	81	-10.53
118	81	-23.32
119	81	-22.40
120	81	-21.93
121	81	-11.12
122	81	-8.45
123	81	-15.26
124	81	5.94
125	81	2.86
126	81	4.33
127	81	3.19
128	81	3.49
129	81	3.04
130	81	4.85
131	81	3.63
132	81	3.77
133	81	3.39
134	81	3.03
135	81	5.75
136	81	4.08
137	81	3.66
138	81	3.80
139	81	5.28
140	81	5.04
141	81	5.63
142	81	1.91
143	81	8.32
144	81	7.96
145	81	2.51
146	81	1.46
147	81	2.18
148	81	2.90
149	81	1.40
150	81	2.41
151	81	-3.50
152	81	4.31
153	81	-2.65
154	81	-2.65
155	81	1.96
156	81	-6.49
157	81	-1.63
158	81	-6.45
159	81	-5.93
160	81	-5.58
161	81	3.22
162	81	-0.01
163	81	-1.81
164	81	-6.02
165	81	-4.76
166	81	-7.03
167	81	-7.36
168	81	2.20
169	81	-4.08
170	81	-4.25
171	81	-1.16
172	81	-0.77
173	81	-0.05
174	81	0.18
175	81	1.24
176	81	-0.29
177	81	0.57
178	81	1.16
179	81	1.63
180	81	2.09
0	82	-1.90
1	82	-2.03
2	82	-1.25
3	82	-0.30
4	82	-3.65
5	82	-3.07
6	82	-1.39
7	82	2.71
8	82	1.59
9	82	1.24
10	82	2.67
11	82	2.30
12	82	0.91
13	82	2.29
14	82	0.63
15	82	4.77
16	82	4.47
17	82	-8.91
18	82	1.79
19	82	4.59
20	82	1.61
21	82	3.56
22	82	2.58
23	82	3.07
24	82	-10.40
25	82	0.00
26	82	0.32
27	82	5.45
28	82	0.26
29	82	2.85
30	82	1.83
31	82	1.58
32	82	0.39
33	82	1.06
34	82	-0.32
35	82	3.07
36	82	3.39
37	82	4.96
38	82	4.05
39	82	3.30
40	82	4.65
41	82	0.97
42	82	4.37
43	82	6.61
44	82	2.37
45	82	-3.65
46	82	3.90
47	82	4.15
48	82	5.67
49	82	4.14
50	82	3.81
51	82	3.99
52	82	3.16
53	82	4.59
54	82	4.15
55	82	4.76
56	82	5.50
57	82	5.60
58	82	4.92
59	82	4.84
60	82	-7.52
61	82	-6.79
62	82	-6.06
63	82	-19.53
64	82	-16.63
65	82	-14.74
66	82	-4.87
67	82	-8.57
68	82	-8.53
69	82	-13.59
70	82	-1.63
71	82	5.11
72	82	4.66
73	82	-0.81
74	82	-1.78
75	82	-4.37
76	82	4.00
77	82	6.38
78	82	5.74
79	82	6.56
80	82	5.94
81	82	6.19
82	82	7.79
83	82	6.46
84	82	6.36
85	82	7.06
86	82	6.58
87	82	-7.28
88	82	-45.59
89	82	-17.28
90	82	-246.99
91	82	-246.99
92	82	-246.99
93	82	-246.99
94	82	-15.16
95	82	-21.39
96	82	-6.52
97	82	5.20
98	82	5.32
99	82	7.58
100	82	6.21
101	82	3.83
102	82	5.72
103	82	5.68
104	82	5.16
105	82	5.49
106	82	6.97
107	82	6.55
108	82	6.14
109	82	5.77
110	82	5.43
111	82	-16.08
112	82	-4.92
113	82	9.93
114	82	5.16
115	82	-19.62
116	82	-17.51
117	82	-16.45
118	82	-9.80
119	82	-13.46
120	82	-22.79
121	82	-3.00
122	82	-9.14
123	82	-8.62
124	82	-3.25
125	82	4.69
126	82	3.91
127	82	5.79
128	82	5.09
129	82	4.88
130	82	5.13
131	82	5.53
132	82	2.49
133	82	2.74
134	82	4.73
135	82	3.86
136	82	4.79
137	82	3.29
138	82	5.87
139	82	2.53
140	82	2.36
141	82	2.20
142	82	2.45
143	82	1.80
144	82	3.26
145	82	7.38
146	82	2.27
147	82	4.28
148	82	5.52
149	82	6.82
150	82	-1.52
151	82	-3.16
152	82	0.44
153	82	4.10
154	82	-0.59
155	82	-0.08
156	82	1.79
157	82	0.74
158	82	-1.19
159	82	-3.47
160	82	-2.65
161	82	0.69
162	82	-4.69
163	82	-2.82
164	82	-1.49
165	82	-5.63
166	82	-6.17
167	82	-6.84
168	82	4.25
169	82	1.60
170	82	0.15
171	82	1.77
172	82	-1.29
173	82	0.02
174	82	-0.33
175	82	2.01
176	82	-0.39
177	82	0.83
178	82	1.41
179	82	1.58
180	82	2.09
0	83	-1.90
1	83	-2.10
2	83	-1.58
3	83	-0.84
4	83	-0.59
5	83	-0.15
6	83	-0.08
7	83	0.20
8	83	1.91
9	83	1.00
10	83	1.62
11	83	3.03
12	83	4.31
13	83	2.34
14	83	1.21
15	83	4.69
16	83	3.86
17	83	2.92
18	83	2.23
19	83	4.94
20	83	2.00
21	83	3.79
22	83	2.63
23	83	0.95
24	83	1.23
25	83	1.26
26	83	-0.04
27	83	0.17
28	83	5.72
29	83	6.69
30	83	1.96
31	83	4.51
32	83	2.76
33	83	4.48
34	83	4.00
35	83	4.98
36	83	3.27
37	83	1.89
38	83	3.49
39	83	4.79
40	83	3.88
41	83	4.71
42	83	3.90
43	83	5.00
44	83	3.70
45	83	3.90
46	83	5.44
47	83	4.47
48	83	3.69
49	83	4.81
50	83	2.95
51	83	3.62
52	83	4.67
53	83	4.54
54	83	4.67
55	83	4.85
56	83	4.55
57	83	4.61
58	83	5.11
59	83	4.72
60	83	-13.89
61	83	-22.39
62	83	-8.34
63	83	-7.47
64	83	-4.80
65	83	-5.68
66	83	-5.57
67	83	-13.82
68	83	-14.44
69	83	-1.35
70	83	0.07
71	83	-17.03
72	83	-11.81
73	83	-3.46
74	83	2.23
75	83	4.70
76	83	7.31
77	83	5.18
78	83	4.71
79	83	5.60
80	83	6.68
81	83	6.88
82	83	7.81
83	83	8.35
84	83	7.31
85	83	6.95
86	83	6.86
87	83	-38.62
88	83	-13.32
89	83	-17.22
90	83	-17.19
91	83	-18.54
92	83	-246.99
93	83	-246.99
94	83	-13.14
95	83	-7.42
96	83	6.79
97	83	8.03
98	83	8.70
99	83	7.18
100	83	6.12
101	83	6.18
102	83	6.99
103	83	5.25
104	83	4.72
105	83	6.04
106	83	6.61
107	83	6.89
108	83	5.27
109	83	5.13
110	83	4.54
111	83	6.02
112	83	6.10
113	83	5.35
114	83	-20.08
115	83	-0.16
116	83	-9.17
117	83	-30.21
118	83	-18.89
119	83	-21.20
120	83	-6.72
121	83	-11.31
122	83	-26.82
123	83	-8.37
124	83	-12.11
125	83	-11.06
126	83	0.59
127	83	4.44
128	83	5.43
129	83	3.97
130	83	1.22
131	83	3.49
132	83	4.38
133	83	3.90
134	83	3.53
135	83	-1.76
136	83	3.24
137	83	4.40
138	83	4.71
139	83	5.88
140	83	4.91
141	83	6.24
142	83	4.31
143	83	4.60
144	83	4.08
145	83	2.58
146	83	3.43
147	83	4.23
148	83	-2.41
149	83	-3.29
150	83	-3.41
151	83	1.26
152	83	0.52
153	83	1.38
154	83	0.65
155	83	-1.08
